Number,Player,Position,Height,Weight,Birth Date,Country,Years Experience,College,Player URL,Game Score,Game Season,Points,Assists,Rebounds,Steals,Blocks,Turnovers,Personal Fouls,Minutes Played,Field Goals Made,Field Goals Attempted,Field Goals Percentage,Three Points Made,Three Points Attempted,Three Points Percentage,Free Throws Made,Free Throws Attempted,Free Throws Percentage,Offensive Rebounds,Defensive Rebounds,Plus Minus,Opponent,Location,Game Date,Age,Team,Game Result,Starter,Season,Draft Round,Draft Pick in Round,Draft Overall Pick,Moved_x,Moved_y
8,Malachi Flynn,PG,6-1,175,"May 10, 1998",us,R,"Washington State, San Diego State",https://www.basketball-reference.com/players/f/flynnma01/gamelog/2021,0.0,18,0,3,1,0,0,1,0,14:03,0,2,0.0,0,1,0.0,0,0,,0,1,4.0,HOU,A,2021-03-22,22-316,TOR,L (-18),0,2020-21,1.0,29.0,29.0,False,False
8,Malachi Flynn,PG,6-1,175,"May 10, 1998",us,R,"Washington State, San Diego State",https://www.basketball-reference.com/players/f/flynnma01/gamelog/2021,-2.5,19,0,1,0,0,0,0,1,5:43,0,4,0.0,0,3,0.0,0,0,,0,0,-11.0,DEN,H,2021-03-24,22-318,TOR,W (+24),0,2020-21,1.0,29.0,29.0,False,False
8,Malachi Flynn,PG,6-1,175,"May 10, 1998",us,R,"Washington State, San Diego State",https://www.basketball-reference.com/players/f/flynnma01/gamelog/2021,2.2,20,5,0,3,0,0,1,0,14:13,2,5,0.4,1,3,0.333,0,0,,0,3,-7.0,PHO,H,2021-03-26,22-320,TOR,L (-4),0,2020-21,1.0,29.0,29.0,False,False
8,Malachi Flynn,PG,6-1,175,"May 10, 1998",us,R,"Washington State, San Diego State",https://www.basketball-reference.com/players/f/flynnma01/gamelog/2021,0.3,21,0,2,1,0,0,0,0,10:29,0,2,0.0,0,2,0.0,0,0,,0,1,-10.0,POR,H,2021-03-28,22-322,TOR,L (-5),0,2020-21,1.0,29.0,29.0,False,False
8,Malachi Flynn,PG,6-1,175,"May 10, 1998",us,R,"Washington State, San Diego State",https://www.basketball-reference.com/players/f/flynnma01/gamelog/2021,3.2,22,5,2,4,0,0,2,0,18:21,2,4,0.5,0,0,,1,2,0.5,0,4,2.0,DET,A,2021-03-29,22-323,TOR,L (-14),0,2020-21,1.0,29.0,29.0,False,False
8,Malachi Flynn,PG,6-1,175,"May 10, 1998",us,R,"Washington State, San Diego State",https://www.basketball-reference.com/players/f/flynnma01/gamelog/2021,1.8,23,2,2,0,2,0,0,3,19:32,1,4,0.25,0,2,0.0,0,0,,0,0,-17.0,OKC,A,2021-03-31,22-325,TOR,L (-10),0,2020-21,1.0,29.0,29.0,False,False
8,Malachi Flynn,PG,6-1,175,"May 10, 1998",us,R,"Washington State, San Diego State",https://www.basketball-reference.com/players/f/flynnma01/gamelog/2021,14.2,24,16,5,5,2,0,2,3,30:36,7,12,0.583,1,4,0.25,1,1,1.0,0,5,34.0,GSW,H,2021-04-02,22-327,TOR,W (+53),0,2020-21,1.0,29.0,29.0,False,False
8,Malachi Flynn,PG,6-1,175,"May 10, 1998",us,R,"Washington State, San Diego State",https://www.basketball-reference.com/players/f/flynnma01/gamelog/2021,15.8,25,16,4,6,4,3,3,3,33:49,6,13,0.462,2,4,0.5,2,2,1.0,0,6,11.0,WAS,H,2021-04-05,22-330,TOR,W (+2),0,2020-21,1.0,29.0,29.0,False,False
8,Malachi Flynn,PG,6-1,175,"May 10, 1998",us,R,"Washington State, San Diego State",https://www.basketball-reference.com/players/f/flynnma01/gamelog/2021,11.2,26,11,4,8,2,1,2,1,33:15,4,11,0.364,2,4,0.5,1,1,1.0,2,6,3.0,LAL,H,2021-04-06,22-331,TOR,L (-9),0,2020-21,1.0,29.0,29.0,False,False
8,Malachi Flynn,PG,6-1,175,"May 10, 1998",us,R,"Washington State, San Diego State",https://www.basketball-reference.com/players/f/flynnma01/gamelog/2021,8.2,27,9,8,3,2,0,2,2,35:19,3,11,0.273,3,7,0.429,0,0,,0,3,6.0,CHI,H,2021-04-08,22-333,TOR,L (-9),1,2020-21,1.0,29.0,29.0,False,False
8,Malachi Flynn,PG,6-1,175,"May 10, 1998",us,R,"Washington State, San Diego State",https://www.basketball-reference.com/players/f/flynnma01/gamelog/2021,19.1,28,20,11,2,2,0,3,3,39:11,8,14,0.571,2,3,0.667,2,3,0.667,0,2,14.0,CLE,A,2021-04-10,22-335,TOR,W (+20),1,2020-21,1.0,29.0,29.0,False,False
8,Malachi Flynn,PG,6-1,175,"May 10, 1998",us,R,"Washington State, San Diego State",https://www.basketball-reference.com/players/f/flynnma01/gamelog/2021,0.9,29,6,4,5,0,1,3,3,26:57,2,9,0.222,1,4,0.25,1,2,0.5,0,5,-3.0,NYK,A,2021-04-11,22-336,TOR,L (-6),0,2020-21,1.0,29.0,29.0,False,False
8,Malachi Flynn,PG,6-1,175,"May 10, 1998",us,R,"Washington State, San Diego State",https://www.basketball-reference.com/players/f/flynnma01/gamelog/2021,18.2,30,22,3,5,2,0,0,1,35:23,8,18,0.444,6,13,0.462,0,0,,1,4,-4.0,ATL,H,2021-04-13,22-338,TOR,L (-5),1,2020-21,1.0,29.0,29.0,False,False
8,Malachi Flynn,PG,6-1,175,"May 10, 1998",us,R,"Washington State, San Diego State",https://www.basketball-reference.com/players/f/flynnma01/gamelog/2021,15.1,31,16,7,4,2,0,0,2,32:12,4,14,0.286,3,7,0.429,5,6,0.833,1,3,-4.0,SAS,H,2021-04-14,22-339,TOR,W (+5),1,2020-21,1.0,29.0,29.0,False,False
8,Malachi Flynn,PG,6-1,175,"May 10, 1998",us,R,"Washington State, San Diego State",https://www.basketball-reference.com/players/f/flynnma01/gamelog/2021,4.9,32,6,8,3,1,0,1,2,34:11,3,12,0.25,0,4,0.0,0,0,,1,2,6.0,ORL,H,2021-04-16,22-341,TOR,W (+11),1,2020-21,1.0,29.0,29.0,False,False
8,Malachi Flynn,PG,6-1,175,"May 10, 1998",us,R,"Washington State, San Diego State",https://www.basketball-reference.com/players/f/flynnma01/gamelog/2021,12.2,33,15,5,7,0,0,1,1,30:51,6,14,0.429,3,5,0.6,0,0,,1,6,10.0,OKC,H,2021-04-18,22-343,TOR,W (+6),1,2020-21,1.0,29.0,29.0,False,False
8,Malachi Flynn,PG,6-1,175,"May 10, 1998",us,R,"Washington State, San Diego State",https://www.basketball-reference.com/players/f/flynnma01/gamelog/2021,2.6,34,5,1,0,1,0,1,1,11:03,2,5,0.4,1,3,0.333,0,0,,0,0,2.0,BRK,H,2021-04-21,22-346,TOR,W (+11),0,2020-21,1.0,29.0,29.0,False,False
8,Malachi Flynn,PG,6-1,175,"May 10, 1998",us,R,"Washington State, San Diego State",https://www.basketball-reference.com/players/f/flynnma01/gamelog/2021,0.6,35,2,0,0,0,0,1,0,5:31,0,0,,0,0,,2,3,0.667,0,0,0.0,NYK,A,2021-04-24,22-349,TOR,L (-17),0,2020-21,1.0,29.0,29.0,False,False
8,Malachi Flynn,PG,6-1,175,"May 10, 1998",us,R,"Washington State, San Diego State",https://www.basketball-reference.com/players/f/flynnma01/gamelog/2021,21.0,36,18,5,5,2,0,1,2,24:07,4,6,0.667,2,4,0.5,8,8,1.0,1,4,6.0,CLE,H,2021-04-26,22-351,TOR,W (+16),0,2020-21,1.0,29.0,29.0,False,False
8,Malachi Flynn,PG,6-1,175,"May 10, 1998",us,R,"Washington State, San Diego State",https://www.basketball-reference.com/players/f/flynnma01/gamelog/2021,11.9,37,13,3,2,1,0,0,2,20:33,4,8,0.5,1,5,0.2,4,4,1.0,0,2,-8.0,BRK,H,2021-04-27,22-352,TOR,L (-13),0,2020-21,1.0,29.0,29.0,False,False
8,Malachi Flynn,PG,6-1,175,"May 10, 1998",us,R,"Washington State, San Diego State",https://www.basketball-reference.com/players/f/flynnma01/gamelog/2021,10.5,38,16,4,6,1,0,6,3,32:12,6,9,0.667,2,4,0.5,2,2,1.0,0,6,-25.0,DEN,A,2021-04-29,22-354,TOR,L (-10),1,2020-21,1.0,29.0,29.0,False,False
8,Malachi Flynn,PG,6-1,175,"May 10, 1998",us,R,"Washington State, San Diego State",https://www.basketball-reference.com/players/f/flynnma01/gamelog/2021,7.6,39,10,6,5,1,0,1,5,36:29,4,11,0.364,2,5,0.4,0,0,,0,5,-13.0,UTA,A,2021-05-01,22-356,TOR,L (-4),1,2020-21,1.0,29.0,29.0,False,False
8,Malachi Flynn,PG,6-1,175,"May 10, 1998",us,R,"Washington State, San Diego State",https://www.basketball-reference.com/players/f/flynnma01/gamelog/2021,-5.7,40,0,1,1,0,0,1,2,19:41,0,7,0.0,0,5,0.0,0,0,,0,1,-4.0,LAL,A,2021-05-02,22-357,TOR,W (+7),1,2020-21,1.0,29.0,29.0,False,False
8,Malachi Flynn,PG,6-1,175,"May 10, 1998",us,R,"Washington State, San Diego State",https://www.basketball-reference.com/players/f/flynnma01/gamelog/2021,-1.6,41,1,1,2,0,0,1,1,13:15,0,3,0.0,0,1,0.0,1,2,0.5,0,2,5.0,LAC,A,2021-05-04,22-359,TOR,L (-5),0,2020-21,1.0,29.0,29.0,False,False
8,Malachi Flynn,PG,6-1,175,"May 10, 1998",us,R,"Washington State, San Diego State",https://www.basketball-reference.com/players/f/flynnma01/gamelog/2021,1.6,42,4,3,2,0,0,1,0,15:53,2,7,0.286,0,0,,0,0,,0,2,-3.0,WAS,H,2021-05-06,22-361,TOR,L (-2),0,2020-21,1.0,29.0,29.0,False,False
8,Malachi Flynn,PG,6-1,175,"May 10, 1998",us,R,"Washington State, San Diego State",https://www.basketball-reference.com/players/f/flynnma01/gamelog/2021,12.7,43,15,3,7,1,0,1,4,25:48,6,11,0.545,3,6,0.5,0,0,,1,6,-11.0,MEM,H,2021-05-08,22-363,TOR,L (-10),1,2020-21,1.0,29.0,29.0,False,False
8,Malachi Flynn,PG,6-1,175,"May 10, 1998",us,R,"Washington State, San Diego State",https://www.basketball-reference.com/players/f/flynnma01/gamelog/2021,11.2,44,11,4,3,2,1,0,2,29:05,4,10,0.4,3,9,0.333,0,0,,0,3,-14.0,LAC,H,2021-05-11,23-001,TOR,L (-19),1,2020-21,1.0,29.0,29.0,False,False
8,Malachi Flynn,PG,6-1,175,"May 10, 1998",us,R,"Washington State, San Diego State",https://www.basketball-reference.com/players/f/flynnma01/gamelog/2021,7.8,45,16,7,4,1,0,2,3,41:27,5,19,0.263,2,10,0.2,4,6,0.667,0,4,1.0,CHI,A,2021-05-13,23-003,TOR,L (-12),1,2020-21,1.0,29.0,29.0,False,False
8,Malachi Flynn,PG,6-1,175,"May 10, 1998",us,R,"Washington State, San Diego State",https://www.basketball-reference.com/players/f/flynnma01/gamelog/2021,22.2,46,26,5,6,2,0,0,2,37:22,11,21,0.524,3,8,0.375,1,2,0.5,1,5,-6.0,DAL,A,2021-05-14,23-004,TOR,L (-4),1,2020-21,1.0,29.0,29.0,False,False
8,Malachi Flynn,PG,6-1,175,"May 10, 1998",us,R,"Washington State, San Diego State",https://www.basketball-reference.com/players/f/flynnma01/gamelog/2021,19.4,47,27,5,4,2,1,2,2,45:37,8,22,0.364,5,13,0.385,6,6,1.0,0,4,-12.0,IND,H,2021-05-16,23-006,TOR,L (-12),1,2020-21,1.0,29.0,29.0,False,False
55,Freddie Gillespie,PF,6-9,245,"June 14, 1997",us,R,"Carleton College, Baylor",https://www.basketball-reference.com/players/g/gillefr01/gamelog/2021,9.8,1,6,1,4,3,1,1,0,18:16,3,4,0.75,0,0,,0,0,,2,2,10.0,CLE,A,2021-04-10,23-300,TOR,W (+20),0,2020-21,,,,False,False
55,Freddie Gillespie,PF,6-9,245,"June 14, 1997",us,R,"Carleton College, Baylor",https://www.basketball-reference.com/players/g/gillefr01/gamelog/2021,-0.8,2,0,0,1,0,0,0,1,8:50,0,1,0.0,0,0,,0,0,,0,1,-8.0,NYK,A,2021-04-11,23-301,TOR,L (-6),0,2020-21,,,,False,False
55,Freddie Gillespie,PF,6-9,245,"June 14, 1997",us,R,"Carleton College, Baylor",https://www.basketball-reference.com/players/g/gillefr01/gamelog/2021,2.5,3,4,0,1,0,1,0,3,11:48,2,3,0.667,0,0,,0,0,,0,1,-1.0,ATL,H,2021-04-13,23-303,TOR,L (-5),0,2020-21,,,,False,False
55,Freddie Gillespie,PF,6-9,245,"June 14, 1997",us,R,"Carleton College, Baylor",https://www.basketball-reference.com/players/g/gillefr01/gamelog/2021,11.0,4,9,1,8,0,2,1,2,18:55,3,5,0.6,0,0,,3,4,0.75,5,3,-3.0,SAS,H,2021-04-14,23-304,TOR,W (+5),0,2020-21,,,,False,False
55,Freddie Gillespie,PF,6-9,245,"June 14, 1997",us,R,"Carleton College, Baylor",https://www.basketball-reference.com/players/g/gillefr01/gamelog/2021,6.3,5,10,0,7,0,0,1,4,21:47,5,8,0.625,0,0,,0,0,,1,6,8.0,ORL,H,2021-04-16,23-306,TOR,W (+11),0,2020-21,,,,False,False
55,Freddie Gillespie,PF,6-9,245,"June 14, 1997",us,R,"Carleton College, Baylor",https://www.basketball-reference.com/players/g/gillefr01/gamelog/2021,11.2,6,10,1,2,0,1,0,1,19:02,4,4,1.0,0,0,,2,2,1.0,2,0,-6.0,OKC,H,2021-04-18,23-308,TOR,W (+6),0,2020-21,,,,False,False
55,Freddie Gillespie,PF,6-9,245,"June 14, 1997",us,R,"Carleton College, Baylor",https://www.basketball-reference.com/players/g/gillefr01/gamelog/2021,7.9,7,4,1,5,1,5,0,3,23:38,1,4,0.25,0,0,,2,2,1.0,2,3,-3.0,BRK,H,2021-04-21,23-311,TOR,W (+11),0,2020-21,,,,False,False
55,Freddie Gillespie,PF,6-9,245,"June 14, 1997",us,R,"Carleton College, Baylor",https://www.basketball-reference.com/players/g/gillefr01/gamelog/2021,1.0,8,2,1,1,0,0,1,1,12:39,1,2,0.5,0,0,,0,0,,1,0,-24.0,NYK,A,2021-04-24,23-314,TOR,L (-17),0,2020-21,,,,False,False
55,Freddie Gillespie,PF,6-9,245,"June 14, 1997",us,R,"Carleton College, Baylor",https://www.basketball-reference.com/players/g/gillefr01/gamelog/2021,2.0,9,6,0,2,0,0,2,5,13:39,1,2,0.5,0,0,,4,4,1.0,1,1,0.0,CLE,H,2021-04-26,23-316,TOR,W (+16),0,2020-21,,,,False,False
55,Freddie Gillespie,PF,6-9,245,"June 14, 1997",us,R,"Carleton College, Baylor",https://www.basketball-reference.com/players/g/gillefr01/gamelog/2021,2.1,10,2,0,5,0,0,0,3,11:44,1,2,0.5,0,0,,0,0,,2,3,-9.0,BRK,H,2021-04-27,23-317,TOR,L (-13),0,2020-21,,,,False,False
55,Freddie Gillespie,PF,6-9,245,"June 14, 1997",us,R,"Carleton College, Baylor",https://www.basketball-reference.com/players/g/gillefr01/gamelog/2021,5.0,11,4,0,2,0,1,0,0,12:02,1,1,1.0,0,0,,2,2,1.0,0,2,0.0,DEN,A,2021-04-29,23-319,TOR,L (-10),0,2020-21,,,,False,False
55,Freddie Gillespie,PF,6-9,245,"June 14, 1997",us,R,"Carleton College, Baylor",https://www.basketball-reference.com/players/g/gillefr01/gamelog/2021,4.5,12,4,0,4,1,1,0,0,12:41,2,4,0.5,0,0,,0,2,0.0,1,3,6.0,UTA,A,2021-05-01,23-321,TOR,L (-4),0,2020-21,,,,False,False
55,Freddie Gillespie,PF,6-9,245,"June 14, 1997",us,R,"Carleton College, Baylor",https://www.basketball-reference.com/players/g/gillefr01/gamelog/2021,8.4,13,11,0,7,1,0,0,4,19:58,5,11,0.455,0,0,,1,2,0.5,5,2,7.0,LAL,A,2021-05-02,23-322,TOR,W (+7),0,2020-21,,,,False,False
55,Freddie Gillespie,PF,6-9,245,"June 14, 1997",us,R,"Carleton College, Baylor",https://www.basketball-reference.com/players/g/gillefr01/gamelog/2021,9.0,14,7,1,4,1,1,0,1,15:09,3,4,0.75,0,0,,1,2,0.5,2,2,5.0,LAC,A,2021-05-04,23-324,TOR,L (-5),0,2020-21,,,,False,False
55,Freddie Gillespie,PF,6-9,245,"June 14, 1997",us,R,"Carleton College, Baylor",https://www.basketball-reference.com/players/g/gillefr01/gamelog/2021,3.8,15,3,0,7,1,1,1,2,16:54,1,4,0.25,0,0,,1,2,0.5,4,3,-6.0,WAS,H,2021-05-06,23-326,TOR,L (-2),0,2020-21,,,,False,False
55,Freddie Gillespie,PF,6-9,245,"June 14, 1997",us,R,"Carleton College, Baylor",https://www.basketball-reference.com/players/g/gillefr01/gamelog/2021,5.7,16,6,0,8,0,1,1,3,21:48,2,4,0.5,0,0,,2,2,1.0,2,6,5.0,MEM,H,2021-05-08,23-328,TOR,L (-10),0,2020-21,,,,False,False
55,Freddie Gillespie,PF,6-9,245,"June 14, 1997",us,R,"Carleton College, Baylor",https://www.basketball-reference.com/players/g/gillefr01/gamelog/2021,13.1,17,10,1,7,1,3,1,2,25:05,4,6,0.667,0,0,,2,2,1.0,4,3,-13.0,LAC,H,2021-05-11,23-331,TOR,L (-19),0,2020-21,,,,False,False
55,Freddie Gillespie,PF,6-9,245,"June 14, 1997",us,R,"Carleton College, Baylor",https://www.basketball-reference.com/players/g/gillefr01/gamelog/2021,2.3,18,2,0,5,3,0,1,3,30:50,1,4,0.25,0,0,,0,1,0.0,2,3,-19.0,CHI,A,2021-05-13,23-333,TOR,L (-12),0,2020-21,,,,False,False
55,Freddie Gillespie,PF,6-9,245,"June 14, 1997",us,R,"Carleton College, Baylor",https://www.basketball-reference.com/players/g/gillefr01/gamelog/2021,4.7,19,4,1,7,1,1,2,3,36:00,1,2,0.5,0,0,,2,2,1.0,1,6,-10.0,DAL,A,2021-05-14,23-334,TOR,L (-4),1,2020-21,,,,False,False
55,Freddie Gillespie,PF,6-9,245,"June 14, 1997",us,R,"Carleton College, Baylor",https://www.basketball-reference.com/players/g/gillefr01/gamelog/2021,6.3,20,7,1,10,0,1,0,2,41:09,3,9,0.333,0,0,,1,4,0.25,5,5,-14.0,IND,H,2021-05-16,23-336,TOR,L (-12),1,2020-21,,,,False,False
2,Jalen Harris,SG,6-5,195,"August 14, 1998",us,R,"Nevada, Louisiana Tech",https://www.basketball-reference.com/players/h/harrija01/gamelog/2021,-0.4,1,0,0,0,0,0,0,1,2:17,0,0,,0,0,,0,0,,0,0,-1.0,SAC,A,2021-01-08,22-147,TOR,W (+21),0,2020-21,2.0,29.0,59.0,False,False
2,Jalen Harris,SG,6-5,195,"August 14, 1998",us,R,"Nevada, Louisiana Tech",https://www.basketball-reference.com/players/h/harrija01/gamelog/2021,-0.7,2,0,0,1,0,0,1,1,2:05,0,0,,0,0,,0,0,,1,0,2.0,MIA,H,2021-01-22,22-161,TOR,W (+20),0,2020-21,2.0,29.0,59.0,False,False
2,Jalen Harris,SG,6-5,195,"August 14, 1998",us,R,"Nevada, Louisiana Tech",https://www.basketball-reference.com/players/h/harrija01/gamelog/2021,4.0,3,3,1,1,1,0,0,0,5:04,1,2,0.5,1,1,1.0,0,0,,0,1,15.0,CHO,A,2021-03-13,22-211,TOR,L (-10),0,2020-21,2.0,29.0,59.0,False,False
2,Jalen Harris,SG,6-5,195,"August 14, 1998",us,R,"Nevada, Louisiana Tech",https://www.basketball-reference.com/players/h/harrija01/gamelog/2021,-0.4,4,0,1,1,0,0,0,0,4:42,0,2,0.0,0,1,0.0,0,0,,0,1,-9.0,CHI,A,2021-03-14,22-212,TOR,L (-23),0,2020-21,2.0,29.0,59.0,False,False
2,Jalen Harris,SG,6-5,195,"August 14, 1998",us,R,"Nevada, Louisiana Tech",https://www.basketball-reference.com/players/h/harrija01/gamelog/2021,0.0,5,0,1,2,0,0,1,0,5:00,0,1,0.0,0,0,,0,0,,1,1,13.0,DEN,A,2021-04-29,22-258,TOR,L (-10),0,2020-21,2.0,29.0,59.0,False,False
2,Jalen Harris,SG,6-5,195,"August 14, 1998",us,R,"Nevada, Louisiana Tech",https://www.basketball-reference.com/players/h/harrija01/gamelog/2021,2.5,6,3,0,0,1,0,0,3,3:45,1,1,1.0,1,1,1.0,0,0,,0,0,4.0,UTA,A,2021-05-01,22-260,TOR,L (-4),0,2020-21,2.0,29.0,59.0,False,False
2,Jalen Harris,SG,6-5,195,"August 14, 1998",us,R,"Nevada, Louisiana Tech",https://www.basketball-reference.com/players/h/harrija01/gamelog/2021,1.6,7,3,1,0,1,0,0,0,9:04,1,5,0.2,1,2,0.5,0,0,,0,0,-3.0,LAL,A,2021-05-02,22-261,TOR,W (+7),0,2020-21,2.0,29.0,59.0,False,False
2,Jalen Harris,SG,6-5,195,"August 14, 1998",us,R,"Nevada, Louisiana Tech",https://www.basketball-reference.com/players/h/harrija01/gamelog/2021,9.8,8,11,1,1,0,0,1,0,13:18,4,4,1.0,3,3,1.0,0,0,,0,1,3.0,LAC,A,2021-05-04,22-263,TOR,L (-5),0,2020-21,2.0,29.0,59.0,False,False
2,Jalen Harris,SG,6-5,195,"August 14, 1998",us,R,"Nevada, Louisiana Tech",https://www.basketball-reference.com/players/h/harrija01/gamelog/2021,-0.1,9,2,0,0,0,0,0,1,8:28,1,3,0.333,0,1,0.0,0,0,,0,0,1.0,WAS,H,2021-05-06,22-265,TOR,L (-2),0,2020-21,2.0,29.0,59.0,False,False
2,Jalen Harris,SG,6-5,195,"August 14, 1998",us,R,"Nevada, Louisiana Tech",https://www.basketball-reference.com/players/h/harrija01/gamelog/2021,13.4,10,16,4,6,1,0,1,3,29:27,5,12,0.417,2,6,0.333,4,4,1.0,1,5,2.0,MEM,H,2021-05-08,22-267,TOR,L (-10),0,2020-21,2.0,29.0,59.0,False,False
2,Jalen Harris,SG,6-5,195,"August 14, 1998",us,R,"Nevada, Louisiana Tech",https://www.basketball-reference.com/players/h/harrija01/gamelog/2021,4.8,11,10,4,3,2,0,5,2,25:20,4,9,0.444,1,3,0.333,1,2,0.5,0,3,-8.0,LAC,H,2021-05-11,22-270,TOR,L (-19),0,2020-21,2.0,29.0,59.0,False,False
2,Jalen Harris,SG,6-5,195,"August 14, 1998",us,R,"Nevada, Louisiana Tech",https://www.basketball-reference.com/players/h/harrija01/gamelog/2021,8.5,12,17,0,1,1,0,3,3,27:08,7,12,0.583,3,6,0.5,0,0,,0,1,-12.0,CHI,A,2021-05-13,22-272,TOR,L (-12),1,2020-21,2.0,29.0,59.0,False,False
2,Jalen Harris,SG,6-5,195,"August 14, 1998",us,R,"Nevada, Louisiana Tech",https://www.basketball-reference.com/players/h/harrija01/gamelog/2021,22.7,13,31,4,2,1,0,2,1,36:29,12,21,0.571,5,12,0.417,2,3,0.667,0,2,-5.0,DAL,A,2021-05-14,22-273,TOR,L (-4),1,2020-21,2.0,29.0,59.0,False,False
32,Rodney Hood,SF,6-8,208,"October 20, 1992",us,6,"Mississippi State, Duke",https://www.basketball-reference.com/players/h/hoodro01/gamelog/2021,0.2,1,0,2,3,0,0,0,0,13:50,0,3,0.0,0,0,,0,0,,0,3,-1.0,UTA,H,2020-12-23,28-064,POR,L (-20),0,2020-21,1.0,23.0,23.0,True,True
32,Rodney Hood,SF,6-8,208,"October 20, 1992",us,6,"Mississippi State, Duke",https://www.basketball-reference.com/players/h/hoodro01/gamelog/2021,2.9,2,3,1,0,2,0,1,2,15:45,1,2,0.5,1,2,0.5,0,0,,0,0,-1.0,HOU,H,2020-12-26,28-067,POR,W (+2),0,2020-21,1.0,23.0,23.0,True,True
32,Rodney Hood,SF,6-8,208,"October 20, 1992",us,6,"Mississippi State, Duke",https://www.basketball-reference.com/players/h/hoodro01/gamelog/2021,3.6,3,5,3,1,1,0,1,1,15:32,2,6,0.333,1,2,0.5,0,0,,0,1,13.0,LAL,A,2020-12-28,28-069,POR,W (+8),0,2020-21,1.0,23.0,23.0,True,True
32,Rodney Hood,SF,6-8,208,"October 20, 1992",us,6,"Mississippi State, Duke",https://www.basketball-reference.com/players/h/hoodro01/gamelog/2021,0.6,4,3,1,2,0,0,2,0,15:03,1,3,0.333,1,2,0.5,0,0,,0,2,-10.0,LAC,A,2020-12-30,28-071,POR,L (-23),0,2020-21,1.0,23.0,23.0,True,True
32,Rodney Hood,SF,6-8,208,"October 20, 1992",us,6,"Mississippi State, Duke",https://www.basketball-reference.com/players/h/hoodro01/gamelog/2021,0.3,5,0,0,1,0,0,0,0,5:22,0,0,,0,0,,0,0,,0,1,-10.0,GSW,A,2021-01-01,28-073,POR,W (+25),0,2020-21,1.0,23.0,23.0,True,True
32,Rodney Hood,SF,6-8,208,"October 20, 1992",us,6,"Mississippi State, Duke",https://www.basketball-reference.com/players/h/hoodro01/gamelog/2021,0.2,6,2,2,1,0,1,0,1,16:01,1,6,0.167,0,3,0.0,0,0,,0,1,-1.0,MIN,H,2021-01-07,28-079,POR,W (+18),0,2020-21,1.0,23.0,23.0,True,True
32,Rodney Hood,SF,6-8,208,"October 20, 1992",us,6,"Mississippi State, Duke",https://www.basketball-reference.com/players/h/hoodro01/gamelog/2021,-0.3,7,0,4,2,2,0,1,3,14:57,0,5,0.0,0,3,0.0,0,0,,0,2,-6.0,SAC,A,2021-01-09,28-081,POR,W (+26),0,2020-21,1.0,23.0,23.0,True,True
32,Rodney Hood,SF,6-8,208,"October 20, 1992",us,6,"Mississippi State, Duke",https://www.basketball-reference.com/players/h/hoodro01/gamelog/2021,1.7,8,2,1,0,1,0,1,0,13:44,1,2,0.5,0,1,0.0,0,0,,0,0,-12.0,TOR,H,2021-01-11,28-083,POR,W (+1),0,2020-21,1.0,23.0,23.0,True,True
32,Rodney Hood,SF,6-8,208,"October 20, 1992",us,6,"Mississippi State, Duke",https://www.basketball-reference.com/players/h/hoodro01/gamelog/2021,-1.5,9,0,0,0,0,1,0,2,10:10,0,2,0.0,0,0,,0,0,,0,0,-5.0,SAC,A,2021-01-13,28-085,POR,W (+6),0,2020-21,1.0,23.0,23.0,True,True
32,Rodney Hood,SF,6-8,208,"October 20, 1992",us,6,"Mississippi State, Duke",https://www.basketball-reference.com/players/h/hoodro01/gamelog/2021,-1.2,10,0,0,1,0,0,0,2,10:28,0,1,0.0,0,1,0.0,0,0,,0,1,-8.0,IND,H,2021-01-14,28-086,POR,L (-24),0,2020-21,1.0,23.0,23.0,True,True
32,Rodney Hood,SF,6-8,208,"October 20, 1992",us,6,"Mississippi State, Duke",https://www.basketball-reference.com/players/h/hoodro01/gamelog/2021,1.2,11,3,1,3,0,0,0,0,13:08,1,6,0.167,1,2,0.5,0,0,,1,2,-7.0,ATL,H,2021-01-16,28-088,POR,W (+6),0,2020-21,1.0,23.0,23.0,True,True
32,Rodney Hood,SF,6-8,208,"October 20, 1992",us,6,"Mississippi State, Duke",https://www.basketball-reference.com/players/h/hoodro01/gamelog/2021,14.8,12,21,2,2,1,0,3,0,25:25,9,14,0.643,2,6,0.333,1,1,1.0,0,2,-13.0,SAS,H,2021-01-18,28-090,POR,L (-21),1,2020-21,1.0,23.0,23.0,True,True
32,Rodney Hood,SF,6-8,208,"October 20, 1992",us,6,"Mississippi State, Duke",https://www.basketball-reference.com/players/h/hoodro01/gamelog/2021,6.7,13,7,1,2,3,0,2,0,27:01,3,6,0.5,1,3,0.333,0,0,,1,1,11.0,NYK,H,2021-01-24,28-096,POR,W (+3),1,2020-21,1.0,23.0,23.0,True,True
32,Rodney Hood,SF,6-8,208,"October 20, 1992",us,6,"Mississippi State, Duke",https://www.basketball-reference.com/players/h/hoodro01/gamelog/2021,0.0,14,2,1,2,1,0,0,3,19:40,1,5,0.2,0,1,0.0,0,0,,0,2,-7.0,HOU,A,2021-01-28,28-100,POR,L (-3),0,2020-21,1.0,23.0,23.0,True,True
